"","data_id","age","ethnicity","mom_ed","sex","age_y","college_grad","total","M1_F","M1_SE","M2_F","M2_SE","M3_F","M3_SE"
"945",130451,26,"White","College","Male",0,1,11,0.269823786872858,0.118198908151925,0.515363116340848,0.191867589243111,0.381254699224967,0.0643668449495087
"946",130452,21,"White","Some Graduate","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"947",130453,21,"White","Some Graduate","Female",1,1,1,-0.560539297225883,0.266221934655033,-1.08133616274898,0.439798937509017,-0.159236441408511,0.144965562479906
"948",130455,26,"White","Some Graduate","Female",0,1,34,1.38911040542025,0.160366899921836,2.48755796489489,0.258644835377417,1.03283984263146,0.0842675279660303
"949",130456,24,"White","College","Male",1,1,3,-0.383513379089209,0.220496670227931,-0.845512422327313,0.469519094438935,-0.0742624996648096,0.165083082352272
"950",130457,27,"White","College","Male",0,1,29,1.07549554052985,0.113430140879304,1.99839392825577,0.203897014857206,0.869902145434841,0.0686591582696682
"951",130459,26,"Other","Some Secondary","Male",0,0,2,-0.56029781584801,0.266153145691407,-1.13933228115475,0.457657712136943,-0.17774625668944,0.139051015207501
"952",130460,19,"White","Secondary","Male",1,0,13,0.393882285512933,0.098592425998154,0.654985047045541,0.163002629438667,0.428723001969717,0.0555219272421732
"953",130461,23,"White","Secondary","Female",1,0,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
"954",130462,23,"White","Secondary","Female",1,0,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
"955",130463,26,"White","College","Female",0,1,29,1.07461253158942,0.113263014895533,1.98604435667304,0.20470859235711,0.865444661995168,0.0684576954982168
"956",130464,29,"White","College","Female",0,1,28,0.977480342183773,0.101370622848457,1.77276621071735,0.211325287923136,0.800488128068544,0.0660741302727464
"957",130465,28,"White","Some College","Female",0,0,22,0.79217945893102,0.0864420094794785,1.46730445760209,0.173690896418717,0.692277384564613,0.0556123574005805
"958",130466,28,"White","College","Female",0,1,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
"959",130467,27,"White","Graduate","Female",0,0,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
"960",130468,27,"White","College","Female",0,1,12,0.346519466988308,0.107107066461891,0.606155335796868,0.145644212902005,0.411831411018795,0.0488643938442545
"961",130469,27,"White","Some College","Female",0,0,27,0.963146664723912,0.103019619704913,1.74092049757567,0.206088265789416,0.790915627413031,0.065625260159424
"962",130470,27,"White","College","Female",0,1,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
"963",130472,26,"White","Secondary","Female",0,0,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
"964",130473,29,"White","College","Male",0,1,11,0.293379259582517,0.116276469368435,0.554466064175843,0.162220155293002,0.394444549767092,0.0539211003497343
"965",130474,26,"White","Some Graduate","Male",0,1,23,0.798827195943458,0.0860447496495113,1.47489361846701,0.172115060255347,0.694588720278118,0.0555995395160447
"966",130475,26,"White","Some Graduate","Female",0,1,1,-0.796030432537826,0.341248111513252,-1.69163513172636,0.968958625867251,-0.267658357766512,0.215832831912623
"967",130476,26,"White","College","Male",0,1,13,0.355370621392811,0.105114438262078,0.606229651322616,0.145650457086514,0.411757391269207,0.0488519623269931
"968",130477,25,"White","Graduate","Female",0,0,26,0.930125571349263,0.106887885047655,1.68147519832005,0.19118185900295,0.771749660479497,0.0644464300775619
"969",130478,25,"White","Secondary","Female",0,0,1,-0.835088420851448,0.355045754508616,-1.83716982837034,1.06032599386943,-0.292859776922463,0.256244130030179
"970",130479,25,"White","College","Female",0,1,14,0.453710556674159,0.103993292083074,0.775978109950741,0.219124389679065,0.469459315838779,0.0710715849665943
"971",130480,24,"White","Some College","Male",1,0,2,-0.535393864099025,0.259153797238127,-1.09601128926224,0.442249532515245,-0.164573789205341,0.14313400357596
"972",130481,24,"White","College","Female",1,1,5,-0.0469444828607222,0.156008002894191,-0.166312264477224,0.225795972911511,0.156451457282833,0.0776100795627109
"973",130482,23,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"974",130483,23,"White","Some College","Male",1,0,5,-0.111929750184235,0.166515811753508,-0.246657023056218,0.258961252556904,0.128391501975248,0.0853051774860546
"975",130484,23,"White","College","Male",1,1,19,0.613105205717158,0.0863370173453468,1.15351055134931,0.159391451892909,0.594211380227958,0.0564740742361143
"976",130485,22,"White","Some College","Male",1,0,13,0.36483022310412,0.103035776546198,0.616028300950828,0.147183673409319,0.415110315893414,0.049643908199895
"977",130486,22,"White","Some College","Female",1,0,11,0.265907567637759,0.118419972266805,0.512594126156337,0.194094139906206,0.380309150531692,0.0651440980346977
"978",130487,22,"White","Some Graduate","Female",1,1,24,0.848395121806645,0.0974827466683662,1.56321482710912,0.161525589366692,0.726123094740735,0.0586386260096209
"979",130489,22,"White","Some College","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"980",130490,22,"White","Some Graduate","Female",1,1,5,-0.158616069149726,0.174660168747675,-0.320762703944199,0.31789206579485,0.104879075656807,0.102435788406014
"981",130491,20,"White","Some College","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"982",130493,19,"White","Some College","Female",1,0,3,-0.379343174348315,0.219530253401195,-0.821824424273595,0.472030832214534,-0.0646626858481634,0.165595136313597
"983",130495,18,"White","Graduate","Male",1,0,1,-0.719635347095357,0.315267929672066,-1.33838203000201,0.64624140590994,-0.21759392978651,0.145359550643655
"984",130497,17,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"985",130499,25,"Asian","College","Male",0,1,4,-0.195960932580539,0.181482140891121,-0.366229305372735,0.351517303481931,0.090649281295217,0.113320535042687
"986",130500,27,"Hispanic","Graduate","Male",0,0,18,0.58860536141195,0.0861405077478458,1.09880794479079,0.17693652021323,0.573481944094895,0.0619651503187281
"987",130501,29,"Asian","Some College","Male",0,0,16,0.517366269153024,0.10503570631731,0.929716373923185,0.233267327331884,0.516759361238587,0.0746625750411343
"988",130502,29,"White","Graduate","Male",0,0,14,0.439288724767446,0.101793101803071,0.742200994136331,0.206845218144084,0.458646809621531,0.0680813106740649
"989",130503,29,"White","Some College","Female",0,0,14,0.435594143584322,0.101225752230471,0.728621916873277,0.200989867525502,0.453909825327935,0.066497385657119
"990",130504,28,"White","Graduate","Male",0,0,32,1.20360055966951,0.126402319866037,2.19138254142121,0.22792269862066,0.936953033459983,0.0759921114138698
"991",130506,21,"White","Some Graduate","Male",1,1,2,-0.568419760069744,0.268476457593208,-1.14216869842149,0.459121183937652,-0.178695904342164,0.138802034168493
"992",130507,16,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"993",130509,16,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"994",130512,29,"White","Some College","Male",0,0,4,-0.177681801699615,0.178109103445422,-0.321973716738039,0.318836050983077,0.10480744084713,0.102491580293318
"995",130513,29,"White","Secondary","Female",0,0,25,0.868004715225183,0.102765509578231,1.59437318526695,0.165790730124299,0.738838616268029,0.0606551202514822
"996",130514,22,"White","Graduate","Male",1,0,7,0.0542537144662171,0.141569496656854,-0.0440196379106327,0.273273646611102,0.19877851937773,0.0907693902464228
"997",130516,21,"White","College","Male",1,1,9,0.180506259529886,0.12338857855769,0.327555208357047,0.303048832668347,0.317913892537822,0.0998580917023133
"998",130517,24,"White","College","Male",1,1,4,-0.177849343280485,0.178139722569792,-0.3182322554559,0.315912418862492,0.106237537224879,0.101377597493222
"999",130518,25,"White","Some College","Male",0,0,17,0.533030505132173,0.10204895537471,0.962599649453392,0.22763016579851,0.527183984244865,0.0735374143067944
"1000",130519,24,"White","Some College","Male",1,0,5,-0.164578373758419,0.175731201694738,-0.336883012245851,0.330259297103578,0.0998040924104269,0.106375408019216
"1001",130520,28,"White","Graduate","Male",0,0,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
"1002",130521,16,"White","Some College","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1003",130523,17,"White","Some College","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1004",130524,23,"White","College","Male",1,1,5,-0.158024795885703,0.174554329085391,-0.326470839295209,0.322321290441066,0.102946045666399,0.10394017293897
"1005",130525,24,"White","Graduate","Male",1,0,23,0.79747883172709,0.0860738615765665,1.46999878938602,0.173133454397372,0.693016003744538,0.055604734199838
"1006",130527,16,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1007",130528,16,"White","Some College","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1008",130531,24,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1009",130533,24,"White","Secondary","Male",1,0,16,0.529037896836566,0.102936505696604,0.958065382221882,0.22858585114332,0.525715460646046,0.0737351593087486
"1010",130534,24,"Asian","College","Female",1,1,20,0.61466784528997,0.0866372152005925,1.15081158591435,0.159818338628989,0.593107682192603,0.0566842606718213
"1011",130535,27,"White","College","Male",0,1,26,0.932208757136333,0.106715871464528,1.68211445776833,0.191371437254508,0.771878057725368,0.0644562403166296
"1012",130536,24,"White","Secondary","Female",1,0,10,0.220718242726297,0.120309528812366,0.431184560184023,0.253534135237298,0.352518278594518,0.0849332058273696
"1013",130537,24,"White","College","Male",1,1,30,1.07254303792241,0.112865720098799,1.97904840639318,0.205264831665514,0.863076825564579,0.0683602456398368
"1014",130542,18,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1015",130545,29,"White","Some College","Male",0,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1016",130547,20,"Black","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1017",130548,21,"White","College","Male",1,1,11,0.311338864617657,0.113937889039232,0.565919736690265,0.155322776773057,0.398354927857918,0.0514703335938446
"1018",130549,21,"Asian","Some College","Female",1,0,4,-0.241995983240084,0.190279991595029,-0.49385596429004,0.422808834857914,0.0506456436770894,0.138811995661646
"1019",130550,21,"White","College","Male",1,1,18,0.599373241435141,0.085117573685709,1.12695718400077,0.165892458113072,0.584050341223797,0.0588353865905241
"1020",130551,22,"White","Some Graduate","Male",1,1,2,-0.441515299781731,0.234453970461522,-0.921553798437999,0.457646571494867,-0.101845316205304,0.161450891852943
"1021",130552,22,"White","Some College","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1022",130553,22,"White","Graduate","Male",1,0,28,1.03042264502312,0.104122435413004,1.91098555193209,0.212029533094227,0.841391569125108,0.067617690095287
"1023",130554,25,"White","College","Male",0,1,2,-0.477832840699277,0.243695154527389,-0.978166333485864,0.447027591964173,-0.122656557397451,0.156672212187074
"1024",130555,25,"White","College","Male",0,1,13,0.367222767854918,0.102534968646287,0.622593545991398,0.148925195299365,0.417439415666822,0.0504243390737771
"1025",130556,26,"White","Graduate","Male",0,0,10,0.223759633342377,0.120166742904199,0.433679481894753,0.251969326242866,0.353366039982726,0.0844359575024969
"1026",130557,27,"White","Graduate","Female",0,0,25,0.843571976910092,0.095984230573985,1.55190014690565,0.161209781018141,0.721736563993746,0.0579566735402339
"1027",130558,27,"White","College","Male",0,1,20,0.715429929508084,0.104036119764713,1.32006329029522,0.184385471577531,0.649739252364432,0.0572461915456633
"1028",130559,27,"White","College","Female",0,1,32,1.20280017367693,0.126316578198394,2.18891594141898,0.227432830917554,0.936094265803915,0.0758740711628055
"1029",130560,28,"White","College","Female",0,1,22,0.760414666834489,0.094204470169822,1.39195809613935,0.185292141332446,0.67013183357133,0.0567276712869998
"1030",130561,24,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1031",130562,24,"White","College","Male",1,1,14,0.439793309620362,0.101871435132418,0.750872628059314,0.210313557651289,0.461213364970987,0.0688693663012476
"1032",130563,26,"White","Some Graduate","Male",0,1,31,1.15201690612385,0.12228276889202,2.10652713934659,0.210797237199263,0.907681175540979,0.0719218996596661
"1033",130564,28,"White","Some College","Male",0,0,7,0.0599999982728721,0.140758892840886,-0.019043803286495,0.284401647325127,0.207456697163926,0.0938842880347191
"1034",130565,28,"White","Graduate","Female",0,0,27,0.933839840990092,0.106570902750417,1.68771465159105,0.193010860380044,0.773826823286232,0.0646012524506606
"1035",130566,27,"Asian","College","Male",0,1,21,0.720613678236185,0.103453430711808,1.32000843508708,0.18437970907905,0.64966299403726,0.0572447946430893
"1036",130567,25,"White","Graduate","Male",0,0,31,1.11735687053733,0.119494700436902,2.0510563998592,0.203899320112452,0.888108222392613,0.0698383002782872
"1037",130568,25,"White","Graduate","Female",0,0,21,0.687004590789469,0.104173101764415,1.26260250350134,0.174578524833262,0.632219782609567,0.0562948602145497
"1038",130569,25,"Other","Some College","Male",0,0,13,0.421573999695503,0.099337998856839,0.710841865709187,0.192588093120814,0.448406548422075,0.0644467154646821
"1039",130570,24,"White","Some College","Male",1,0,1,-0.756580552245078,0.327655156174461,-1.53157808555419,0.841551108903078,-0.244163646480873,0.178042894087073
"1040",130571,24,"White","College","Female",1,1,12,0.377424998032968,0.100603700335776,0.636456778400522,0.154079044256849,0.422273485260936,0.0524386198852786
"1041",130572,23,"White","Some College","Female",1,0,7,-0.00831448849188976,0.150301896480129,-0.137871329502563,0.230962242967,0.16625443826455,0.0793138941489869
"1042",130573,21,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1043",130574,21,"White","College","Female",1,1,10,0.28423989439889,0.117159646414154,0.542886435115372,0.170333710558407,0.390795643277899,0.0566086772088127
"1044",130575,21,"White","College","Male",1,1,4,-0.264749233221785,0.194800183178098,-0.544097748747026,0.441888782453595,0.032818637346123,0.147276507769363
"1045",130576,20,"White","Graduate","Male",1,0,4,-0.258462483235362,0.193539302529829,-0.543311989731197,0.441626361348098,0.0333976837031207,0.147028926942909
"1046",130577,20,"White","College","Male",1,1,2,-0.543097220383491,0.261298769600716,-1.11000786709315,0.445832989500558,-0.169020349520302,0.141658831759961
"1047",130578,19,"White","Secondary","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1048",130582,28,"White","Secondary","Male",0,0,26,0.862940993106291,0.101557658284674,1.5783037359452,0.162997721166223,0.732241817192028,0.0596183751332484
"1049",130584,25,"White","Some College","Male",0,0,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
"1050",130585,21,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1051",130586,23,"White","Some Graduate","Female",1,1,18,0.608287540789106,0.0856020861311804,1.1444477068242,0.161047096571262,0.590809755301128,0.0571618130691905
"1052",130587,28,"White","Some College","Female",0,0,19,0.610806898387859,0.0859487823445586,1.14527817778805,0.16086938948603,0.591064084348529,0.0571064069862329
"1053",130588,27,"White","College","Male",0,1,32,1.25280314879078,0.133385913942773,2.29663617170657,0.243126915375935,0.971839280634707,0.0795596436117045
"1054",130589,27,"White","Some College","Female",0,0,29,1.04926475182422,0.108008559518868,1.93887152850434,0.209223603222249,0.849897697274043,0.0678931732002817
"1055",130590,23,"White","College","Female",1,1,3,-0.383114151654234,0.220403940312049,-0.841126846622895,0.470033557159456,-0.0729033962275722,0.165179463125397
"1056",130591,19,"White","College","Male",1,1,1,-0.77483351549896,0.333899343222891,-1.57723556328367,0.881036405485197,-0.250762453530939,0.18835212940257
"1057",130592,18,"White","Some College","Male",1,0,2,-0.415845453695027,0.228157002637059,-0.83087928796467,0.471149093718276,-0.0675097622752219,0.165484355908764
"1058",130593,24,"White","College","Female",1,1,3,-0.305552800071544,0.203215946351634,-0.614892299200149,0.461092775570477,0.00941874225412798,0.155812329981299
"1059",130594,23,"White","Some College","Male",1,0,2,-0.56029781584801,0.266153145691407,-1.13933228115475,0.457657712136943,-0.17774625668944,0.139051015207501
"1060",130595,23,"White","College","Female",1,1,19,0.705734761248456,0.104669188683155,1.31476626033186,0.183794223702352,0.648172395904783,0.0572120095717768
"1061",130596,25,"White","College","Male",0,1,10,0.241865849571336,0.119445286618508,0.494961928888988,0.20815920477665,0.374571202926947,0.0697671939518681
"1062",130598,29,"White","College","Male",0,1,19,0.624012334380684,0.0889257692954048,1.16919781125857,0.158048870312655,0.600085183796757,0.0555837819052414
"1063",130599,23,"White","College","Female",1,1,27,0.952086775852267,0.10447869915713,1.71645957560239,0.200697687846703,0.783262322091169,0.0652131529579432
"1064",130600,27,"White","Graduate","Male",0,0,33,1.27898983802095,0.138125027789708,2.32294256421727,0.244902901497343,0.98011903945383,0.0799418159793392
"1065",130601,24,"White","Secondary","Female",1,0,19,0.680903979014834,0.103523845463285,1.2646554362532,0.175038622232235,0.633017332926041,0.056359024782545
"1066",130602,23,"White","Some College","Female",1,0,8,0.122750801161444,0.131390520954976,0.140007486498746,0.325666258848672,0.257696517386736,0.105349054692991
"1067",130604,17,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1068",130606,23,"White","Secondary","Female",1,0,8,0.141664789266927,0.128508847729496,0.19575292136986,0.327177174351452,0.275595777024034,0.106095558709736
"1069",130607,23,"White","Secondary","Female",1,0,13,0.393951496619114,0.0985876681354415,0.652887537332115,0.161919023163452,0.428041807348365,0.0551883802056796
"1070",130608,23,"White","College","Female",1,1,7,-0.00437663605531844,0.149741005427459,-0.136594319641567,0.231359700474315,0.166736939967295,0.079437163509109
"1071",130609,20,"White","Some College","Female",1,0,3,-0.368090858659516,0.216946881537132,-0.814171488315454,0.47269769796963,-0.061810481569818,0.165671223651795
"1072",130610,28,"White","College","Female",0,1,10,0.223677595633061,0.120170478053551,0.439393847642298,0.248317128459334,0.355384596492011,0.0832244418077151
"1073",130611,26,"White","Some Graduate","Male",0,1,30,1.07383903814301,0.11311543026345,1.98061619073845,0.205134884927283,0.863508234959494,0.0683775684522341
"1074",130612,25,"White","College","Male",0,1,9,0.177407737247769,0.123730115269696,0.324034836685685,0.304228322843684,0.317314988828238,0.100031848736935
"1075",130613,24,"White","College","Female",1,1,8,0.121257223706083,0.131621059288588,0.158760460714972,0.326929229995027,0.264410503699937,0.105850325237461
"1076",130614,24,"White","Some College","Male",1,0,24,0.832062715985062,0.0923263469904416,1.53882581975358,0.161664002254813,0.71673650923382,0.0572349803330352
"1077",130616,23,"White","Secondary","Female",1,0,19,0.726304207498749,0.102623521603136,1.34674498429329,0.186275341588471,0.657325638513086,0.0572492119233578
"1078",130617,24,"White","Some College","Female",1,0,19,0.657298104380955,0.0988997420006672,1.22465758356222,0.165560085014375,0.619837014431558,0.0553149014145801
"1079",130618,24,"White","Graduate","Male",1,0,3,-0.321452225442281,0.206608532107003,-0.651192159585102,0.46768320399247,-0.00312138753239796,0.159252589914899
"1080",130619,27,"White","Secondary","Female",0,0,35,1.53604206301917,0.197433049149473,2.76238472815663,0.447661052841996,1.12624604185817,0.152087911078115
"1081",130621,24,"White","College","Male",1,1,1,-0.835088420851448,0.355045754508616,-1.83716982837034,1.06032599386943,-0.292859776922463,0.256244130030179
"1082",130622,23,"White","Some College","Female",1,0,18,0.617564104438538,0.0872637290937977,1.16083751307144,0.158522525711986,0.596936016900238,0.0560120132351389
"1083",130623,26,"White","Some Graduate","Male",0,1,27,0.935161610863907,0.106447113230143,1.68621168720799,0.192574766979713,0.7733508613523,0.0645664962495786
"1084",130624,24,"White","Secondary","Female",1,0,5,-0.0679919430074995,0.159290344575139,-0.180831951977287,0.226540811362055,0.150968967784025,0.0775129338390923
"1085",130625,24,"White","College","Male",1,1,11,0.35177986202752,0.10592359029187,0.613944824497436,0.146744646542209,0.414588387335963,0.0494923508826948
"1086",130627,17,"White","Graduate","Female",1,0,3,-0.364704282056515,0.216176262451385,-0.757849202125733,0.475257758574963,-0.0416589847034917,0.16520383713993
"1087",130629,30,"White","College","Female",0,1,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
"1088",130633,20,"White","Some College","Female",1,0,1,-0.827420432632645,0.352311982584153,-1.82554989756563,1.05380059199749,-0.291081490112645,0.25347234551779
"1089",130634,20,"White","Secondary","Female",1,0,2,-0.543097220383491,0.261298769600716,-1.11000786709315,0.445832989500558,-0.169020349520302,0.141658831759961
"1090",130635,20,"White","Some Graduate","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1091",130636,20,"White","College","Male",1,1,3,-0.370811477251697,0.217568263768987,-0.785106591853204,0.474548641566347,-0.0504003936695358,0.165624058558695
"1092",130637,20,"White","College","Female",1,1,6,-0.0506763194405062,0.156580910726828,-0.181395641438961,0.226621964194524,0.151014531785122,0.0775107141849403
"1093",130638,20,"White","Some College","Female",1,0,14,0.436407769534168,0.101349476289253,0.729680008794475,0.201464244559031,0.45422665797943,0.0666085745272135
"1094",130641,20,"White","Graduate","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1095",130643,19,"White","Graduate","Female",1,0,3,-0.370984864961715,0.217607934765305,-0.81649415067822,0.472503001718054,-0.0625618704109733,0.165654573518156
"1096",130644,19,"White","Graduate","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1097",130646,20,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1098",130647,20,"White","Some College","Male",1,0,10,0.265729269285888,0.118429520625759,0.523915003761768,0.18501168504419,0.384196429657939,0.0619384638111412
"1099",130648,20,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1100",130649,30,"White","Some College","Male",0,0,31,1.17112849882151,0.123574163153501,2.14092766395492,0.217483597632009,0.919716791969508,0.0735491544791307
"1101",130650,30,"Hispanic","Graduate","Male",0,0,29,1.06440394231744,0.111234285054926,1.96792698599932,0.206260993976332,0.859326650513867,0.0682166716289404
"1102",130651,30,"White","Some Secondary","Female",0,0,20,0.660674701183593,0.0997502974218313,1.2270120625347,0.166112346751308,0.620734349822283,0.0553747616611108
"1103",130652,30,"White","Graduate","Female",0,0,15,0.483386751525877,0.106860126377385,0.836222255024853,0.232730444796136,0.488165847985489,0.0742700818813527
"1104",130653,30,"White","College","Male",0,1,20,0.672171759639045,0.102189985115654,1.2537206207175,0.17252788302953,0.629451795309631,0.0560661943463182
"1105",130654,30,"White","Some Graduate","Male",0,1,7,0.0780111020918996,0.138168994845091,0.0204751065179713,0.299673126975207,0.220291318667365,0.0979930823913957
"1106",130656,16,"White","Graduate","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1107",130658,16,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1108",130661,16,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1109",130662,16,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1110",130668,16,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1111",130671,16,"White","Some College","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1112",130672,16,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1113",130674,16,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1114",130677,16,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1115",130679,16,"White","Graduate","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1116",130680,16,"White","Graduate","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1117",130681,16,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1118",130682,16,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1119",130684,16,"White","Some Graduate","Female",1,1,5,-0.147967873756038,0.172764453309371,-0.301958790803957,0.30297960192812,0.111009059502126,0.09767236773707
"1120",130686,16,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1121",130687,16,"White","Graduate","Male",1,0,3,-0.35941423038662,0.214978840474844,-0.784178869763066,0.474589424688662,-0.0503928579166019,0.165623840500105
"1122",130689,16,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1123",130691,16,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1124",130693,16,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1125",130695,16,"White","Some College","Female",1,0,1,-0.77483351549896,0.333899343222891,-1.57723556328367,0.881036405485197,-0.250762453530939,0.18835212940257
"1126",130698,16,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1127",130700,16,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1128",130708,16,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1129",130709,16,"White","Secondary","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1130",130710,16,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
